,SUMMONS,PRECINCT,VIOLATION,DESCRIPTION,TIME,ts_month,ts,dstring,ohe_codes,ohe_pct,features,normFeatures,Quantile,pcaFeatures
764,1472276656,110,98,OBSTRUCTING DRIVEWAY,1201A,7,07042021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472276656.0,1.0,1.0])","(224,[0,112,223],[0.9999999986415596,6.792201686865296e-10,6.792201686865296e-10])",29.0,"[-1472276655.9999647,-314.70429750331914,-32.7015891206264,31.122324026093825]"
765,1472276668,110,98,OBSTRUCTING DRIVEWAY,1202A,7,07062021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472276668.0,1.0,1.0])","(224,[0,112,223],[0.9999999986415596,6.792201631504491e-10,6.792201631504491e-10])",29.0,"[-1472276667.9999647,-314.7043000686043,-32.701589396154425,31.122324283622604]"
766,1472276681,110,98,OBSTRUCTING DRIVEWAY,1210P,7,07092021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472276681.0,1.0,1.0])","(224,[0,112,223],[0.9999999986415596,6.792201571530288e-10,6.792201571530288e-10])",29.0,"[-1472276680.9999647,-314.70430284766326,-32.70158969464312,31.122324562612107]"
767,1472276863,110,98,OBSTRUCTING DRIVEWAY,0230P,7,07062021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472276863.0,1.0,1.0])","(224,[0,112,223],[0.9999999986415599,6.792200731891552e-10,6.792200731891552e-10])",29.0,"[-1472276862.9999647,-314.70434175448804,-32.7015938734848,31.122328468465206]"
768,1472276954,110,98,OBSTRUCTING DRIVEWAY,0250P,7,07062021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472276954.0,1.0,1.0])","(224,[0,112,223],[0.99999999864156,6.792200312072262e-10,6.792200312072262e-10])",29.0,"[-1472276953.9999647,-314.70436120790043,-32.70159596290564,31.122330421391755]"
769,1472277235,110,98,OBSTRUCTING DRIVEWAY,0840A,7,07172021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472277235.0,1.0,1.0])","(224,[0,112,223],[0.9999999986415602,6.792199015707528e-10,6.792199015707528e-10])",29.0,"[-1472277234.9999647,-314.7044212783278,-32.70160241485352,31.12233645185725]"
770,1472277259,110,98,OBSTRUCTING DRIVEWAY,1119A,7,07222021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472277259.0,1.0,1.0])","(224,[0,112,223],[0.9999999986415602,6.792198904986009e-10,6.792198904986009e-10])",29.0,"[-1472277258.9999647,-314.7044264088981,-32.701602965909565,31.1223369669148]"
771,1472277260,110,98,OBSTRUCTING DRIVEWAY,0855A,7,07192021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472277260.0,1.0,1.0])","(224,[0,112,223],[0.9999999986415602,6.792198900372612e-10,6.792198900372612e-10])",29.0,"[-1472277259.9999647,-314.70442662267186,-32.701602988870235,31.122336988375533]"
772,1472277790,110,98,OBSTRUCTING DRIVEWAY,0310P,7,07182021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472277790.0,1.0,1.0])","(224,[0,112,223],[0.9999999986415608,6.792196455273299e-10,6.792196455273299e-10])",29.0,"[-1472277789.9999647,-314.7045399227661,-32.70161515802459,31.122348362563123]"
773,1472277806,110,98,OBSTRUCTING DRIVEWAY,0235P,7,07182021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472277806.0,1.0,1.0])","(224,[0,112,223],[0.9999999986415608,6.792196381459008e-10,6.792196381459008e-10])",29.0,"[-1472277805.9999647,-314.7045433431463,-32.70161552539528,31.122348705934822]"
774,1472277820,110,98,OBSTRUCTING DRIVEWAY,0900A,7,07172021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472277820.0,1.0,1.0])","(224,[0,112,223],[0.9999999986415608,6.792196316871504e-10,6.792196316871504e-10])",29.0,"[-1472277819.9999647,-314.704546335979,-32.701615846844646,31.12234900638506]"
775,1472278630,110,98,OBSTRUCTING DRIVEWAY,0120P,7,07102021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472278630.0,1.0,1.0])","(224,[0,112,223],[0.9999999986415615,6.792192580025165e-10,6.792192580025165e-10])",29.0,"[-1472278629.9999647,-314.70471949272684,-32.701634444986205,31.122366389577415]"
776,1472285104,109,98,OBSTRUCTING DRIVEWAY,1035A,6,06272021,0.0,"(99,[98],[1.0])","(123,[109],[1.0])","(224,[0,111,223],[1472285104.0,1.0,1.0])","(224,[0,111,223],[0.9999999986415674,6.792162713082557e-10,6.792162713082557e-10])",28.0,"[-1472285103.9999647,-314.70908918418195,-33.017934236179315,31.24999690903582]"
777,1472290252,110,98,OBSTRUCTING DRIVEWAY,0802P,6,06212021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472290252.0,1.0,1.0])","(224,[0,112,223],[0.9999999986415722,6.792138963653019e-10,6.792138963653019e-10])",29.0,"[-1472290251.9999647,-314.70720397139735,-32.70190129387658,31.122615806196606]"
778,1472292212,110,98,OBSTRUCTING DRIVEWAY,0838P,6,06302021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472292212.0,1.0,1.0])","(224,[0,112,223],[0.999999998641574,6.792129921567323e-10,6.792129921567323e-10])",29.0,"[-1472292211.9999647,-314.7076229679723,-32.70194629678702,31.122657869229958]"
779,1472292376,110,98,OBSTRUCTING DRIVEWAY,0842A,7,07082021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472292376.0,1.0,1.0])","(224,[0,112,223],[0.9999999986415742,6.792129164985734e-10,6.792129164985734e-10])",29.0,"[-1472292375.9999647,-314.7076580268694,-32.70195006233667,31.12266138878989]"
780,1472292534,110,98,OBSTRUCTING DRIVEWAY,0320A,6,06232021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472292534.0,1.0,1.0])","(224,[0,112,223],[0.9999999986415743,6.792128436084118e-10,6.792128436084118e-10])",29.0,"[-1472292533.9999647,-314.70769180312396,-32.70195369012231,31.12266477958544]"
781,1472299693,108,98,OBSTRUCTING DRIVEWAY,0400P,7,07162021,0.0,"(99,[98],[1.0])","(123,[108],[1.0])","(224,[0,110,223],[1472299693.0,1.0,1.0])","(224,[0,110,223],[0.999999998641581,6.792095409623786e-10,6.792095409623786e-10])",27.0,"[-1472299692.9999647,-314.7133146415294,-33.047196470752624,31.402878593488246]"
782,1472301766,108,98,OBSTRUCTING DRIVEWAY,0609A,6,06282021,0.0,"(99,[98],[1.0])","(123,[108],[1.0])","(224,[0,110,223],[1472301766.0,1.0,1.0])","(224,[0,110,223],[0.9999999986415828,6.792085846357552e-10,6.792085846357552e-10])",27.0,"[-1472301765.9999647,-314.71375779453956,-33.04724406821862,31.402923081584234]"
783,1472304299,123,98,OBSTRUCTING DRIVEWAY,0602P,7,07012021,0.0,"(99,[98],[1.0])","(123,[],[])","(224,[0,223],[1472304299.0,1.0])","(224,[0,223],[0.9999999993207925,6.792074165646327e-10])",36.0,"[-1472304298.9999647,-314.7144627279407,-33.04175296868471,31.394074499459343]"
784,1472312466,115,98,OBSTRUCTING DRIVEWAY,0515A,7,07112021,0.0,"(99,[98],[1.0])","(123,[115],[1.0])","(224,[0,117,223],[1472312466.0,1.0,1.0])","(224,[0,117,223],[0.9999999986415927,6.792036485016033e-10,6.792036485016033e-10])",34.0,"[-1472312465.9999647,-314.71370825189456,-33.06980346564169,31.38550488103944]"
785,1472314694,110,98,OBSTRUCTING DRIVEWAY,0838A,7,07162021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472314694.0,1.0,1.0])","(224,[0,112,223],[0.9999999986415947,6.792026206875545e-10,6.792026206875545e-10])",29.0,"[-1472314693.9999647,-314.71242902970624,-32.7024624985383,31.123140349391086]"
786,1472314736,110,98,OBSTRUCTING DRIVEWAY,0143P,7,07162021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472314736.0,1.0,1.0])","(224,[0,112,223],[0.9999999986415948,6.792026013122746e-10,6.792026013122746e-10])",29.0,"[-1472314735.9999647,-314.7124380082043,-32.702463462886385,31.123141250741803]"
787,1472314827,110,98,OBSTRUCTING DRIVEWAY,1218A,7,07062021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472314827.0,1.0,1.0])","(224,[0,112,223],[0.9999999986415948,6.792025593325054e-10,6.792025593325054e-10])",29.0,"[-1472314826.9999647,-314.7124574616167,-32.702465552307224,31.12314320366835]"
788,1472314943,110,98,OBSTRUCTING DRIVEWAY,0452A,7,07192021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472314943.0,1.0,1.0])","(224,[0,112,223],[0.999999998641595,6.792025058198401e-10,6.792025058198401e-10])",29.0,"[-1472314942.9999647,-314.7124822593732,-32.70246821574479,31.12314569311318]"
789,1472314955,110,98,OBSTRUCTING DRIVEWAY,0155A,7,07152021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472314955.0,1.0,1.0])","(224,[0,112,223],[0.999999998641595,6.792025002840476e-10,6.792025002840476e-10])",29.0,"[-1472314954.9999647,-314.7124848246583,-32.70246849127281,31.123145950641955]"
790,1472314967,110,98,OBSTRUCTING DRIVEWAY,0727A,7,07082021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472314967.0,1.0,1.0])","(224,[0,112,223],[0.9999999986415951,6.792024947482552e-10,6.792024947482552e-10])",29.0,"[-1472314966.9999647,-314.7124873899435,-32.70246876680083,31.12314620817073]"
791,1472315030,110,98,OBSTRUCTING DRIVEWAY,1057A,6,06222021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472315030.0,1.0,1.0])","(224,[0,112,223],[0.9999999986415951,6.792024656853467e-10,6.792024656853467e-10])",29.0,"[-1472315029.9999647,-314.71250085769054,-32.702470213322954,31.123147560196806]"
792,1472316058,110,98,OBSTRUCTING DRIVEWAY,0117P,6,06282021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472316058.0,1.0,1.0])","(224,[0,112,223],[0.999999998641596,6.792019914528407e-10,6.792019914528407e-10])",29.0,"[-1472316057.9999647,-314.71272061711863,-32.70249381689026,31.123169621828584]"
793,1472316460,110,98,OBSTRUCTING DRIVEWAY,0825A,7,07142021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472316460.0,1.0,1.0])","(224,[0,112,223],[0.9999999986415964,6.792018060041225e-10,6.792018060041225e-10])",29.0,"[-1472316459.9999647,-314.71280655417127,-32.70250304707904,31.123178249042567]"
794,1472316472,110,98,OBSTRUCTING DRIVEWAY,1040A,7,07142021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472316472.0,1.0,1.0])","(224,[0,112,223],[0.9999999986415964,6.792018004683414e-10,6.792018004683414e-10])",29.0,"[-1472316471.9999647,-314.7128091194564,-32.702503322607065,31.123178506571342]"
795,1472316484,110,98,OBSTRUCTING DRIVEWAY,0230P,7,07182021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472316484.0,1.0,1.0])","(224,[0,112,223],[0.9999999986415964,6.792017949325604e-10,6.792017949325604e-10])",29.0,"[-1472316483.9999647,-314.71281168474155,-32.70250359813508,31.123178764100118]"
796,1472316654,110,98,OBSTRUCTING DRIVEWAY,0750P,6,06262021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472316654.0,1.0,1.0])","(224,[0,112,223],[0.9999999986415966,6.792017165090062e-10,6.792017165090062e-10])",29.0,"[-1472316653.9999647,-314.7128480262812,-32.70250750144874,31.123182412424438]"
797,1472316794,110,98,OBSTRUCTING DRIVEWAY,0455P,6,06262021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472316794.0,1.0,1.0])","(224,[0,112,223],[0.9999999986415967,6.792016519249163e-10,6.792016519249163e-10])",29.0,"[-1472316793.9999647,-314.712877954608,-32.702510715942346,31.12318541692682]"
798,1472316873,110,98,OBSTRUCTING DRIVEWAY,0120A,7,07072021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472316873.0,1.0,1.0])","(224,[0,112,223],[0.9999999986415967,6.792016154810424e-10,6.792016154810424e-10])",29.0,"[-1472316872.9999647,-314.71289484273524,-32.70251252983517,31.123187112324594]"
799,1472316885,110,98,OBSTRUCTING DRIVEWAY,0156A,7,07072021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472316885.0,1.0,1.0])","(224,[0,112,223],[0.9999999986415968,6.792016099452645e-10,6.792016099452645e-10])",29.0,"[-1472316884.9999647,-314.7128974080204,-32.70251280536319,31.12318736985337]"
800,1472317129,110,98,OBSTRUCTING DRIVEWAY,0221A,6,06222021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472317129.0,1.0,1.0])","(224,[0,112,223],[0.999999998641597,6.792014973844653e-10,6.792014973844653e-10])",29.0,"[-1472317128.9999647,-314.71294956881854,-32.70251840776633,31.123192606271807]"
801,1472317439,110,98,OBSTRUCTING DRIVEWAY,0132P,6,06252021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472317439.0,1.0,1.0])","(224,[0,112,223],[0.9999999986415973,6.792013543769465e-10,6.792013543769465e-10])",29.0,"[-1472317438.9999647,-314.71301583868495,-32.70252552557359,31.12319925909851]"
802,1472317981,110,98,OBSTRUCTING DRIVEWAY,1031P,7,07072021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472317981.0,1.0,1.0])","(224,[0,112,223],[0.9999999986415978,6.792011043445905e-10,6.792011043445905e-10])",29.0,"[-1472317980.9999647,-314.7131317040644,-32.70253797025597,31.123210890814875]"
803,1472317993,110,98,OBSTRUCTING DRIVEWAY,0722P,7,07162021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472317993.0,1.0,1.0])","(224,[0,112,223],[0.9999999986415978,6.792010988088209e-10,6.792010988088209e-10])",29.0,"[-1472317992.9999647,-314.71313426934955,-32.70253824578399,31.123211148343653]"
804,1472318018,110,98,OBSTRUCTING DRIVEWAY,1051A,6,06252021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472318018.0,1.0,1.0])","(224,[0,112,223],[0.9999999986415978,6.792010872759678e-10,6.792010872759678e-10])",29.0,"[-1472318017.9999647,-314.7131396136936,-32.70253881980071,31.123211684861936]"
805,1472318274,110,98,OBSTRUCTING DRIVEWAY,0858A,7,07082021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472318274.0,1.0,1.0])","(224,[0,112,223],[0.999999998641598,6.792009691795743e-10,6.792009691795743e-10])",29.0,"[-1472318273.9999647,-314.71319433977686,-32.70254469773187,31.12321717880915]"
806,1472318286,110,98,OBSTRUCTING DRIVEWAY,1016P,7,07022021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472318286.0,1.0,1.0])","(224,[0,112,223],[0.999999998641598,6.792009636438069e-10,6.792009636438069e-10])",29.0,"[-1472318285.9999647,-314.71319690506203,-32.70254497325989,31.123217436337924]"
807,1472318298,110,98,OBSTRUCTING DRIVEWAY,1255P,7,07082021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472318298.0,1.0,1.0])","(224,[0,112,223],[0.999999998641598,6.792009581080395e-10,6.792009581080395e-10])",29.0,"[-1472318297.9999647,-314.71319947034715,-32.702545248787914,31.1232176938667]"
808,1472318304,110,98,OBSTRUCTING DRIVEWAY,0247P,7,07082021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472318304.0,1.0,1.0])","(224,[0,112,223],[0.999999998641598,6.792009553401559e-10,6.792009553401559e-10])",29.0,"[-1472318303.9999647,-314.71320075298974,-32.702545386551925,31.123217822631087]"
809,1472318328,110,98,OBSTRUCTING DRIVEWAY,1222P,7,07102021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472318328.0,1.0,1.0])","(224,[0,112,223],[0.9999999986415982,6.792009442686215e-10,6.792009442686215e-10])",29.0,"[-1472318327.9999647,-314.71320588356,-32.702545937607965,31.123218337688638]"
810,1472318663,110,98,OBSTRUCTING DRIVEWAY,0843P,6,06232021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472318663.0,1.0,1.0])","(224,[0,112,223],[0.9999999986415984,6.792007897284926e-10,6.792007897284926e-10])",29.0,"[-1472318662.9999647,-314.71327749777055,-32.70255362943195,31.123225527033625]"
811,1472318687,110,98,OBSTRUCTING DRIVEWAY,1025P,6,06242021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472318687.0,1.0,1.0])","(224,[0,112,223],[0.9999999986415985,6.792007786569638e-10,6.792007786569638e-10])",29.0,"[-1472318686.9999647,-314.7132826283409,-32.702554180487994,31.123226042091176]"
812,1472318705,110,98,OBSTRUCTING DRIVEWAY,1257A,7,07172021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472318705.0,1.0,1.0])","(224,[0,112,223],[0.9999999986415985,6.792007703533173e-10,6.792007703533173e-10])",29.0,"[-1472318704.9999647,-314.7132864762686,-32.70255459378003,31.12322642838434]"
813,1472318857,110,98,OBSTRUCTING DRIVEWAY,0353A,7,07212021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472318857.0,1.0,1.0])","(224,[0,112,223],[0.9999999986415986,6.792007002336442e-10,6.792007002336442e-10])",29.0,"[-1472318856.9999647,-314.71331896988056,-32.702558083801655,31.123229690415496]"
814,1472319229,110,98,OBSTRUCTING DRIVEWAY,0954P,7,07032021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472319229.0,1.0,1.0])","(224,[0,112,223],[0.9999999986415989,6.792005286250316e-10,6.792005286250316e-10])",29.0,"[-1472319228.9999647,-314.71339849372026,-32.70256662517037,31.12323767380754]"
815,1472319266,110,98,OBSTRUCTING DRIVEWAY,0805A,7,07142021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472319266.0,1.0,1.0])","(224,[0,112,223],[0.9999999986415989,6.792005115564378e-10,6.792005115564378e-10])",29.0,"[-1472319265.9999647,-314.7134064033495,-32.70256747471511,31.1232384678546]"
816,1472319278,110,98,OBSTRUCTING DRIVEWAY,0838A,7,07142021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472319278.0,1.0,1.0])","(224,[0,112,223],[0.9999999986415989,6.792005060206778e-10,6.792005060206778e-10])",29.0,"[-1472319277.9999647,-314.71340896863467,-32.702567750243134,31.123238725383374]"
817,1472320359,110,98,OBSTRUCTING DRIVEWAY,0806P,7,07212021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472320359.0,1.0,1.0])","(224,[0,112,223],[0.9999999986415999,6.79200007341337e-10,6.79200007341337e-10])",29.0,"[-1472320358.9999647,-314.71364005807214,-32.702592570725876,31.123261924433912]"
818,1472320517,110,98,OBSTRUCTING DRIVEWAY,0320A,6,06262021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472320517.0,1.0,1.0])","(224,[0,112,223],[0.9999999986416002,6.791999344539461e-10,6.791999344539461e-10])",29.0,"[-1472320516.9999647,-314.7136738343267,-32.702596198511515,31.123265315229457]"
819,1472320529,110,98,OBSTRUCTING DRIVEWAY,0332A,6,06262021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472320529.0,1.0,1.0])","(224,[0,112,223],[0.9999999986416002,6.791999289181956e-10,6.791999289181956e-10])",29.0,"[-1472320528.9999647,-314.7136763996118,-32.70259647403954,31.123265572758232]"
820,1472320712,110,98,OBSTRUCTING DRIVEWAY,1125A,7,07112021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472320712.0,1.0,1.0])","(224,[0,112,223],[0.9999999986416003,6.791998444980107e-10,6.791998444980107e-10])",29.0,"[-1472320711.9999647,-314.7137155202104,-32.70260067584189,31.123269500072062]"
821,1472320815,110,98,OBSTRUCTING DRIVEWAY,0110P,7,07192021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472320815.0,1.0,1.0])","(224,[0,112,223],[0.9999999986416004,6.791997969828338e-10,6.791997969828338e-10])",29.0,"[-1472320814.9999647,-314.713737538908,-32.702603040790756,31.123271710527387]"
822,1472321339,110,98,OBSTRUCTING DRIVEWAY,0920P,7,07052021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472321339.0,1.0,1.0])","(224,[0,112,223],[0.9999999986416009,6.79199555255241e-10,6.79199555255241e-10])",29.0,"[-1472321338.9999647,-314.71384955635966,-32.702615072181096,31.12328295595059]"
823,1472321388,110,98,OBSTRUCTING DRIVEWAY,1255P,6,06222021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472321388.0,1.0,1.0])","(224,[0,112,223],[0.9999999986416009,6.79199532650952e-10,6.79199532650952e-10])",29.0,"[-1472321387.9999647,-314.713860031274,-32.70261619725386,31.123284007526422]"
824,1472321790,110,98,OBSTRUCTING DRIVEWAY,0254A,7,07092021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472321790.0,1.0,1.0])","(224,[0,112,223],[0.9999999986416013,6.791993472035766e-10,6.791993472035766e-10])",29.0,"[-1472321789.9999647,-314.71394596832664,-32.702625427442634,31.123292634740405]"
825,1472322149,110,98,OBSTRUCTING DRIVEWAY,0648A,7,07112021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472322149.0,1.0,1.0])","(224,[0,112,223],[0.9999999986416016,6.791991815926976e-10,6.791991815926976e-10])",29.0,"[-1472322148.9999647,-314.71402271310745,-32.702633670322655,31.123300339142943]"
826,1472322150,0,98,OBSTRUCTING DRIVEWAY,1140P,7,07102021,0.0,"(99,[98],[1.0])","(123,[0],[1.0])","(224,[0,2,223],[1472322150.0,1.0,1.0])","(224,[0,2,223],[0.9999999986416016,6.79199181131386e-10,6.79199181131386e-10])",1.0,"[-1472322149.9999647,-314.7178153850073,-33.04416054455844,31.394546306428772]"
827,1472323282,110,98,OBSTRUCTING DRIVEWAY,1040A,7,07122021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472323282.0,1.0,1.0])","(224,[0,112,223],[0.9999999986416027,6.791986589271382e-10,6.791986589271382e-10])",29.0,"[-1472323281.9999647,-314.71426491878066,-32.70265968476017,31.123324654151507]"
828,1472323294,110,98,OBSTRUCTING DRIVEWAY,1135A,7,07122021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472323294.0,1.0,1.0])","(224,[0,112,223],[0.9999999986416027,6.791986533914084e-10,6.791986533914084e-10])",29.0,"[-1472323293.9999647,-314.71426748406583,-32.702659960288194,31.12332491168028]"
829,1472323300,110,98,OBSTRUCTING DRIVEWAY,0145P,7,07152021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472323300.0,1.0,1.0])","(224,[0,112,223],[0.9999999986416027,6.791986506235435e-10,6.791986506235435e-10])",29.0,"[-1472323299.9999647,-314.71426876670836,-32.702660098052206,31.12332504044467]"
830,1472323312,110,98,OBSTRUCTING DRIVEWAY,0224P,7,07152021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472323312.0,1.0,1.0])","(224,[0,112,223],[0.9999999986416027,6.79198645087814e-10,6.79198645087814e-10])",29.0,"[-1472323311.9999647,-314.71427133199353,-32.70266037358023,31.123325297973448]"
831,1472323336,110,98,OBSTRUCTING DRIVEWAY,1020A,7,07212021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472323336.0,1.0,1.0])","(224,[0,112,223],[0.9999999986416027,6.791986340163549e-10,6.791986340163549e-10])",29.0,"[-1472323335.9999647,-314.7142764625638,-32.70266092463628,31.123325813031]"
832,1472324079,110,98,OBSTRUCTING DRIVEWAY,0904P,6,06272021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472324079.0,1.0,1.0])","(224,[0,112,223],[0.9999999986416034,6.79198291262615e-10,6.79198291262615e-10])",29.0,"[-1472324078.9999647,-314.71443529646956,-32.70267798441304,31.123341758354353]"
833,1472324080,110,98,OBSTRUCTING DRIVEWAY,0826P,7,07122021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472324080.0,1.0,1.0])","(224,[0,112,223],[0.9999999986416034,6.791982908013047e-10,6.791982908013047e-10])",29.0,"[-1472324079.9999647,-314.71443551024333,-32.702678007373706,31.123341779815085]"
834,1472324092,110,98,OBSTRUCTING DRIVEWAY,1000P,7,07122021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472324092.0,1.0,1.0])","(224,[0,112,223],[0.9999999986416034,6.791982852655809e-10,6.791982852655809e-10])",29.0,"[-1472324091.9999647,-314.71443807552845,-32.70267828290173,31.12334203734386]"
835,1472324304,110,98,OBSTRUCTING DRIVEWAY,1024P,7,07192021,0.0,"(99,[98],[1.0])","(123,[110],[1.0])","(224,[0,112,223],[1472324304.0,1.0,1.0])","(224,[0,112,223],[0.9999999986416036,6.791981874678092e-10,6.791981874678092e-10])",29.0,"[-1472324303.9999647,-314.71448339556616,-32.70268315056347,31.123346587018897]"
836,1472329697,115,98,OBSTRUCTING DRIVEWAY,0550P,7,07162021,0.0,"(99,[98],[1.0])","(123,[115],[1.0])","(224,[0,117,223],[1472329697.0,1.0,1.0])","(224,[0,117,223],[0.9999999986416086,6.791956996311327e-10,6.791956996311327e-10])",34.0,"[-1472329696.9999647,-314.7173917876003,-33.0701991009222,31.385874670900506]"
837,1472330328,115,98,OBSTRUCTING DRIVEWAY,1100P,7,07022021,0.0,"(99,[98],[1.0])","(123,[115],[1.0])","(224,[0,117,223],[1472330328.0,1.0,1.0])","(224,[0,117,223],[0.9999999986416092,6.791954085466677e-10,6.791954085466677e-10])",34.0,"[-1472330327.9999647,-314.71752667884465,-33.070213589104085,31.385888212621957]"
838,1472330330,115,98,OBSTRUCTING DRIVEWAY,1105A,7,07102021,0.0,"(99,[98],[1.0])","(123,[115],[1.0])","(224,[0,117,223],[1472330330.0,1.0,1.0])","(224,[0,117,223],[0.9999999986416092,6.791954076240548e-10,6.791954076240548e-10])",34.0,"[-1472330329.9999647,-314.71752710639214,-33.07021363502542,31.385888255543417]"
839,1472342460,112,98,OBSTRUCTING DRIVEWAY,0750P,7,07172021,0.0,"(99,[98],[1.0])","(123,[112],[1.0])","(224,[0,114,223],[1472342460.0,1.0,1.0])","(224,[0,114,223],[0.9999999986416204,6.791898120235019e-10,6.791898120235019e-10])",31.0,"[-1472342459.9999647,-314.72322976779344,-33.04262606926947,31.403784010371965]"
